MACHINE BRAND,MACHINE MODEL,MACHINE TYPE,MARKET TYPE,ENGINE BRAND,ENGINE MODEL,Piston Mamked # ,Piston Part #s,OH Kit,ENGINE CODE,DESCRIPTION,PART #,QTY PER ENGINE,ACTIVE?,NOTES
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,"MAIN BEARING SET, .25MM",P198586054,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,"MAIN BEARING SET, .50MM",P198586057,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,"MAIN BEARING SET, STD",P198586050,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,OIL PUMP,PU5MK8267,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,POK349,FROM MSN N7M466068,OVERHAUL KIT,POK349,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,POK350,FROM MSN N7M466068,"OVERHAUL KIT, .50MM PISTONS",POK350,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,P115017541B,,FROM MSN N7M466068,"PISTON KIT, .50MM",P115017541B,3.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,P115017541,,FROM MSN N7M466068,"PISTON KIT, STD",P115017541,3.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,"PISTON RING SET, .50MM",P115107970B,3.0,Y,3MM OIL RING
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,"PISTON RING SET, STD",P115107970,3.0,Y,3MM OIL RING
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,REAR CRANK SEAL,P198636170,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,"ROD BEARING SET, .25MM",P198586084,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,"ROD BEARING SET, .50MM",P198586087,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,"ROD BEARING SET, STD",P198586080,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,THERMOSTAT,P145206230,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,THRUST WASHER SET,P199266200,1.0,Y,SET CONTAINS 2 WASHERS
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,VALVE SPRING,P198217470,6.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,VALVE SPRING RETAINER,P120186080,6.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,VALVE TRAIN KIT,PVTK308,1.0,Y,
NEW HOLLAND,L150,SKID STEER,CONSTRUCTION,SHIBAURA,N843-D,,,,FROM MSN N7M466068,WATER PUMP,PU45010062,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,BASIC OVERHAUL KIT,PBK349,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"BASIC OVERHAUL KIT, .50MM PISTONS",PBK350,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,CONNECTING ROD,P115026251,3.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,CONNECTING ROD BOLT,P115176140,6.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,CONNECTING ROD BUSHING,P198517265,3.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,CONNECTING ROD NUT,P020109120,6.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"CRANKSHAFT MAIN BUSHING, .25MM",P198517226,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"CRANKSHAFT MAIN BUSHING, .50MM",P198517229,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"CRANKSHAFT MAIN BUSHING, STD",P198517222,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,CYLINDER HEAD GASKET,P111147501,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,CYLINDER REPAIR SLEEVE,84RS,3.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,EXHAUST VALVE,P120176360,3.0,Y,HEAD DIAMETER MEASURES 33MM
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,EXHAUST VALVE SEAL,P120406050,3.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,FLYWHEEL RING GEAR,P115376040,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,FRONT CRANK SEAL,P198636160,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,FUEL INJECTOR,P131406490,3.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,FULL GASKET SET,PU5LC0018,1.0,Y,MAY REQUIRE ADDITIONAL INTAKE MANIFOLD AND ROCKER COVER GASKETS NOT INCLUDED IN PU5LC0018
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,GLOW PLUG,P185366190,3.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,HEAD BOLT,P111136480,11.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,HEAD BOLT,P111136490,3.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,INTAKE VALVE,P120166350,3.0,Y,HEAD DIAMETER MEASURES 37MM
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,INTAKE VALVE SEAL,P120406070,3.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"MAIN BEARING SET, .25MM",P198586054,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"MAIN BEARING SET, .50MM",P198586057,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"MAIN BEARING SET, STD",P198586050,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,OIL PUMP,PU5MK8267,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,POK349,MODEL YEAR:  11/07-12/12,OVERHAUL KIT,POK349,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,POK350,MODEL YEAR:  11/07-12/12,"OVERHAUL KIT, .50MM PISTONS",POK350,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,P115017541B,,MODEL YEAR:  11/07-12/12,"PISTON KIT, .50MM",P115017541B,3.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,P115017541,,MODEL YEAR:  11/07-12/12,"PISTON KIT, STD",P115017541,3.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"PISTON RING SET, .50MM",P115107970B,3.0,Y,3MM OIL RING
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"PISTON RING SET, STD",P115107970,3.0,Y,3MM OIL RING
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,REAR CRANK SEAL,P198636170,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"ROD BEARING SET, .25MM",P198586084,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"ROD BEARING SET, .50MM",P198586087,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,"ROD BEARING SET, STD",P198586080,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,THERMOSTAT,P145206230,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,THRUST WASHER SET,P199266200,1.0,Y,SET CONTAINS 2 WASHERS
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,VALVE SPRING,P198217470,6.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,VALVE SPRING RETAINER,P120186080,6.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,VALVE TRAIN KIT,PVTK308,1.0,Y,
NEW HOLLAND,T1510,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  11/07-12/12,WATER PUMP,PU45010062,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,BASIC OVERHAUL KIT,PBK349,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"BASIC OVERHAUL KIT, .50MM PISTONS",PBK350,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,CONNECTING ROD,P115026251,3.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,CONNECTING ROD BOLT,P115176140,6.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,CONNECTING ROD BUSHING,P198517265,3.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,CONNECTING ROD NUT,P020109120,6.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"CRANKSHAFT MAIN BUSHING, .25MM",P198517226,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"CRANKSHAFT MAIN BUSHING, .50MM",P198517229,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"CRANKSHAFT MAIN BUSHING, STD",P198517222,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,CYLINDER HEAD GASKET,P111147501,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,CYLINDER REPAIR SLEEVE,84RS,3.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,EXHAUST VALVE,P120176360,3.0,Y,HEAD DIAMETER MEASURES 33MM
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,EXHAUST VALVE SEAL,P120406050,3.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,FLYWHEEL RING GEAR,P115376040,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,FRONT CRANK SEAL,P198636160,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,FUEL INJECTOR,P131406490,3.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,FULL GASKET SET,PU5LC0018,1.0,Y,MAY REQUIRE ADDITIONAL INTAKE MANIFOLD AND ROCKER COVER GASKETS NOT INCLUDED IN PU5LC0018
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,GLOW PLUG,P185366190,3.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,HEAD BOLT,P111136480,11.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,HEAD BOLT,P111136490,3.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,INTAKE VALVE,P120166350,3.0,Y,HEAD DIAMETER MEASURES 37MM
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,INTAKE VALVE SEAL,P120406070,3.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"MAIN BEARING SET, .25MM",P198586054,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"MAIN BEARING SET, .50MM",P198586057,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"MAIN BEARING SET, STD",P198586050,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,OIL PUMP,PU5MK8267,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,POK349,MODEL YEAR:  1/08-12/09,OVERHAUL KIT,POK349,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,POK350,MODEL YEAR:  1/08-12/09,"OVERHAUL KIT, .50MM PISTONS",POK350,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,P115017541B,,MODEL YEAR:  1/08-12/09,"PISTON KIT, .50MM",P115017541B,3.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,P115017541,,MODEL YEAR:  1/08-12/09,"PISTON KIT, STD",P115017541,3.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"PISTON RING SET, .50MM",P115107970B,3.0,Y,3MM OIL RING
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"PISTON RING SET, STD",P115107970,3.0,Y,3MM OIL RING
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,REAR CRANK SEAL,P198636170,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"ROD BEARING SET, .25MM",P198586084,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"ROD BEARING SET, .50MM",P198586087,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,"ROD BEARING SET, STD",P198586080,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,THERMOSTAT,P145206230,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,THRUST WASHER SET,P199266200,1.0,Y,SET CONTAINS 2 WASHERS
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,VALVE SPRING,P198217470,6.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,VALVE SPRING RETAINER,P120186080,6.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,VALVE TRAIN KIT,PVTK308,1.0,Y,
NEW HOLLAND,T2210,TRACTOR,AGRICULTURE,SHIBAURA,N843-D,,,,MODEL YEAR:  1/08-12/09,WATER PUMP,PU45010062,1.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,BASIC OVERHAUL KIT,PBK318,1.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,"BASIC OVERHAUL KIT, .50MM PISTONS",PBK319,1.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,CONNECTING ROD,P115026330,3.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,CONNECTING ROD BOLT,P115176140,6.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,CONNECTING ROD BUSHING,P198517265,3.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,CONNECTING ROD NUT,P020109120,6.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,"CRANKSHAFT MAIN BUSHING, .25MM",P198517226,1.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,"CRANKSHAFT MAIN BUSHING, .50MM",P198517229,1.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,"CRANKSHAFT MAIN BUSHING, STD",P198517222,1.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,CYLINDER HEAD GASKET,P111147501,1.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,CYLINDER REPAIR SLEEVE,84RS,3.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,EXHAUST VALVE,P120176360,3.0,Y,HEAD DIAMETER MEASURES 33MM
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,EXHAUST VALVE SEAL,P120406050,3.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,FLYWHEEL RING GEAR,P115376040,1.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,FRONT CRANK SEAL,P198636160,1.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,FUEL INJECTOR,P131406490,3.0,Y,
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,FULL GASKET SET,PU5LC0018,1.0,Y,MAY REQUIRE ADDITIONAL INTAKE MANIFOLD AND ROCKER COVER GASKETS NOT INCLUDED IN PU5LC0018
NEW HOLLAND,TC34DA,TRACTOR,AGRICULTURE,SHIBAURA,N843L,,,,MODEL YEAR:  1/05-12/09,GLOW PLUG,P185366190,3.0,Y,
